,index,brand,ultra_hd,full_hd,Price,Rating,inches,display_type,wifi,rom,hdmi_port,value_score,smart_features,Company_amazon,Company_croma,Company_flipkart,brand_score,ppi,resolution_width,resolution_height,fast_charging,ram,usb_port,Spec_Score,size_category,charging_category
967,968,reliance,0,1,17490,4.55,43.0,led,1,19.2,1,0.009105202973127502,4.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0
968,969,toshiba,1,0,243999,4.5,100.0,qled,1,16.0,1,0.0014938585813876286,4.0,0.0,0.0,1.0,8.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,0.0,1.0
969,970,lg,1,0,99990,4.0,55.0,oled,1,28.8,1,0.00296029602960296,4.0,0.0,0.0,1.0,10.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0
970,971,hyundai,1,0,30402,4.0,50.0,led,1,16.0,1,0.005789092822840603,4.0,0.0,0.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
971,972,toshiba,1,0,119999,4.2,85.0,led,1,16.0,1,0.002450020416836807,4.0,0.0,0.0,1.0,8.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,0.0,1.0
972,973,onida,1,0,27002,4.35,43.0,qled,1,16.0,1,0.008538256425449966,4.0,0.0,0.0,1.0,6.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0
973,974,blackdecker,1,0,34999,4.2,55.0,led,1,16.0,1,0.006600188576816481,4.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0
974,975,blackdecker,1,0,24999,4.25,43.0,led,1,16.0,1,0.008840353614144566,4.0,1.0,0.0,0.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0
975,976,reliance,0,1,19990,4.1,43.0,led,1,19.2,1,0.008614307153576788,4.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0
976,977,reliance,0,0,13715,4.1,32.0,qled,1,16.0,1,0.01076193948231863,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0
977,978,reliance,0,0,13410,4.45,32.0,led,1,16.0,1,0.011946308724832216,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0
978,979,innoq,0,1,13990,4.05,43.0,led,1,19.2,1,0.009842744817726947,4.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0
979,980,innoq,0,0,5090,4.55,24.0,led,0,16.0,1,0.01787819253438114,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0
980,981,acer,1,0,145999,4.5,85.0,qled,1,16.0,1,0.002373303926739224,4.0,1.0,0.0,0.0,7.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,0.0,1.0
981,982,acer,1,0,100999,4.35,75.0,qled,1,16.0,1,0.0031440905355498566,4.0,1.0,0.0,0.0,7.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0
982,983,aiwa,1,0,39548,4.75,55.0,qled,1,16.0,1,0.006605896631940933,4.0,0.0,0.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0
983,984,tseries,0,0,11710,4.7,32.0,qled,0,16.0,1,0.014850555081127242,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0
984,985,onida,0,0,12900,4.5,32.0,led,1,16.0,1,0.012558139534883722,4.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0
985,986,haier,1,0,56299,4.1,55.0,qled,1,32.0,1,0.004515177889482939,4.0,0.0,0.0,1.0,7.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0
986,987,acer,1,0,72999,4.1,55.0,led,1,16.0,1,0.003089083412101535,4.0,0.0,0.0,1.0,7.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0
987,988,coocaa,0,1,29999,4.05,43.0,led,1,19.2,1,0.004725157505250175,3.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
988,989,sansui,0,0,12390,4.35,32.0,led,1,16.0,1,0.010883777239709442,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0
989,990,acerpure,1,0,45999,4.7,65.0,qled,1,16.0,1,0.005619687384508359,4.0,0.0,0.0,1.0,5.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0
990,991,wobble,1,0,32999,4.0,55.0,led,1,22.4,1,0.005818358132064608,4.0,1.0,0.0,0.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
991,992,wobble,1,0,28999,4.3,50.0,led,1,22.4,1,0.006969205834683955,4.0,1.0,0.0,0.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
992,993,sony,1,0,246999,4.5,85.0,led,1,16.0,1,0.0013299648986433144,4.0,0.0,0.0,1.0,10.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,0.0,2.0
993,994,bpl,1,0,41074,4.0,50.0,led,1,25.6,1,0.004284949116229245,4.0,0.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
994,995,samsung,1,0,29990,4.3,43.0,led,1,25.6,1,0.007169056352117373,4.0,1.0,0.0,0.0,10.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
995,996,marq,0,0,5299,4.0,24.0,led,0,16.0,1,0.013587469333836573,3.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
996,997,bazeegar,1,0,20999,4.25,43.0,qled,1,22.4,0,0.00890518596123625,3.0,1.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0
997,998,sony,1,0,143990,4.35,75.0,led,1,16.0,1,0.0021449406208764493,4.0,1.0,0.0,0.0,10.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0
998,999,wobble,1,0,31999,4.0,50.0,qled,1,16.0,1,0.006500203131347855,4.0,1.0,0.0,0.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0
999,1000,skylive,0,0,15681,4.2,40.0,led,1,16.0,1,0.009106562081499904,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0
