,index,brand,ultra_hd,full_hd,Rating,inches,display_type,wifi,rom,value_score,smart_features,Company_amazon,Company_croma,Company_flipkart,ppi,resolution_width,resolution_height,fast_charging,ram,Spec_Score,size_category,charging_category,brand_category,Price
976,977,39.0,0,0,4.1,32.0,6.0,1,16.0,0.0107619394823186,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,9.526318313582811
977,978,39.0,0,0,4.45,32.0,2.0,1,16.0,0.0119463087248322,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,9.50383054471094
978,979,22.0,0,1,4.05,43.0,2.0,1,19.2,0.0098427448177269,4.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,9.546169544733283
979,980,22.0,0,0,4.55,32.0,2.0,0,16.0,0.0149555146951455,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,9.121509158269568
980,981,0.0,1,0,4.5,77.0,6.0,1,16.0,0.0023733039267392,4.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,4.0,0.0,1.0,0.0,11.891361900690471
981,982,0.0,1,0,4.35,75.0,6.0,1,16.0,0.0031440905355498,4.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,0.0,11.522875795823396
982,983,2.0,1,0,4.75,55.0,6.0,1,16.0,0.0066058966319409,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,10.58529568842608
983,984,48.0,0,0,4.7,32.0,6.0,0,16.0,0.0148505550811272,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,9.368283850042138
984,985,34.0,0,0,4.5,32.0,2.0,1,16.0,0.0125581395348837,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,9.465060106725137
985,986,16.0,1,0,4.1,55.0,6.0,1,32.0,0.0045151778894829,4.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,10.938449814127782
986,987,0.0,1,0,4.1,55.0,2.0,1,16.0,0.0030890834121015,4.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,11.198214720130528
987,988,12.0,0,1,4.05,43.0,2.0,1,19.2,0.0047251575052501,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,10.308952660644293
988,989,42.0,0,0,4.35,32.0,2.0,1,16.0,0.0108837772397094,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,9.424725681616492
989,990,1.0,1,0,4.7,65.0,6.0,1,16.0,0.0056196873845083,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,10.736396675471232
990,991,54.0,1,0,4.0,55.0,2.0,1,22.4,0.0058183581320646,4.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,10.404262840448617
991,992,54.0,1,0,4.3,50.0,2.0,1,22.4,0.0069692058346839,4.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,10.275051108968611
992,993,44.0,1,0,4.5,77.0,2.0,1,16.0,0.0015422524797397,4.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,0.0,2.0,0.0,12.345797413264954
993,994,9.0,1,0,4.0,50.0,2.0,1,25.6,0.0042849491162292,4.0,0.0,0.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,10.623154942905469
994,995,41.0,1,0,4.3,43.0,2.0,1,25.6,0.0071690563521173,4.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,10.30865261563529
995,996,29.0,0,0,4.0,32.0,2.0,0,16.0,0.0135874693338365,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,9.121509158269568
996,997,4.0,1,0,4.25,43.0,6.0,1,22.4,0.0089051859612362,3.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,9.95227771670556
997,998,44.0,1,0,4.35,75.0,2.0,1,16.0,0.0021449406208764,4.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,0.0,11.87750607660493
998,999,54.0,1,0,4.0,50.0,6.0,1,16.0,0.0065002031313478,4.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,10.373491181781864
999,1000,43.0,0,0,4.2,40.0,2.0,1,16.0,0.0091065620814999,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,9.660268836790868
